Position,Track_Name,Artist,Streams,Date,Region
36,Ε. Signaler,Damso,75796,2017-10-31,fr
37,Papa allo,Alonzo,73761,2017-10-31,fr
38,All Stars,Martin Solveig,72587,2017-10-31,fr
39,Kébra,Kaaris,71716,2017-10-31,fr
40,What About Us,P!nk,71186,2017-10-31,fr
41,Feels,Calvin Harris,70308,2017-10-31,fr
42,Θ. Macarena,Damso,70234,2017-10-31,fr
43,Shape of You,Ed Sheeran,69016,2017-10-31,fr
44,Perfect,Ed Sheeran,67585,2017-10-31,fr
45,Gucci Gang,Lil Pump,66920,2017-10-31,fr
46,Katchi (Ofenbach vs. Nick Waterhouse),Ofenbach,66435,2017-10-31,fr
47,Stargazing,Kygo,64362,2017-10-31,fr
48,N. J Respect R,Damso,61196,2017-10-31,fr
49,Rose,Ninho,61040,2017-10-31,fr
50,Chasse à l'homme,Niska,60021,2017-10-31,fr
51,Lonely Together (feat. Rita Ora),Avicii,59128,2017-10-31,fr
52,"Je suis gninnin, je suis bien",Kaaris,58632,2017-10-31,fr
53,More Than You Know,Axwell /\ Ingrosso,58180,2017-10-31,fr
54,Let You Down,NF,57947,2017-10-31,fr
55,Life,Hamza,57489,2017-10-31,fr
56,Elle m'a eu,Ninho,55957,2017-10-31,fr
57,1-800-273-8255,Logic,55628,2017-10-31,fr
58,Without You (feat. Sandro Cavazza),Avicii,54798,2017-10-31,fr
59,Attention,Charlie Puth,54662,2017-10-31,fr
60,It Won't Kill Ya,The Chainsmokers,54254,2017-10-31,fr
61,Fume à fond,Lorenzo,52773,2017-10-31,fr
62,Too Good At Goodbyes - Edit,Sam Smith,52364,2017-10-31,fr
63,Silence,Marshmello,52076,2017-10-31,fr
64,Suis-moi,Alonzo,52017,2017-10-31,fr
65,Wolves,Selena Gomez,51155,2017-10-31,fr
66,Snapchat,Niska,50910,2017-10-31,fr
67,La vache,Sadek,50575,2017-10-31,fr
68,No Roots,Alice Merton,49920,2017-10-31,fr
69,Dozo,Kaaris,49552,2017-10-31,fr
70,B.O.C,Niska,49178,2017-10-31,fr
71,Γ. Mosaïque solitaire,Damso,49117,2017-10-31,fr
72,Mask Off,Future,48719,2017-10-31,fr
73,Reine,Dadju,48227,2017-10-31,fr
74,Laisse pas traîner ton fils (feat. Sofiane),Ninho,47602,2017-10-31,fr
75,Jusqu'au dernier gramme,PNL,47016,2017-10-31,fr
76,Mi Corazón,DJ Sem,45896,2017-10-31,fr
77,Dead ça,Hornet La Frappe,45271,2017-10-31,fr
78,Ah bon ?,Niska,45198,2017-10-31,fr
79,Sorry Not Sorry,Demi Lovato,44898,2017-10-31,fr
